Unnamed: 0,Rain(mm),PET1(mm/h),Water Potential (MPa),Soil moisture (cm3/cm3),Corrected Total(cm/h),Total Flow(cm3/h)
2021-06-13 04:00:00,0.0,1.6787340697480992e-06,-0.48,0.10633333333333334,0.5063648555923121,61.6909180399494
2021-06-13 04:30:00,0.0,1.7207799124675157e-06,-0.45,0.10633333333333334,0.8412933950025001,102.49558456804952
2021-06-13 05:00:00,0.0,1.7104985830815062e-06,-0.47,0.10633333333333334,0.13049345084433475,15.898142795418453
2021-06-13 05:30:00,0.0,1.750741602754245e-06,-0.44,0.10633333333333334,-0.05847412056308925,-7.123958424989929
2021-06-13 06:00:00,0.0,1.7459573027890665e-06,-0.45,0.10666666666666667,0.0200794027940129,2.446292980992163
2021-06-13 06:30:00,0.0,0.0008210799373097,-0.51,0.10666666666666667,0.3223069294992747,39.26696363670264
2021-06-13 07:00:00,0.0,1.6728907226672173e-06,-0.51,0.107,0.8407038560988963,102.42376047563488
2021-06-13 07:30:00,0.0,1.6805538700292345e-06,-0.52,0.107,1.004585040424648,122.38956299702788
2021-06-13 08:00:00,0.0,0.0008045243743765,-0.57,0.107,1.014606000127662,123.61042616889462
2021-06-13 08:30:00,0.0,0.0007010460726335,-0.7,0.107,1.3912674668808263,169.4994554284311
2021-06-13 09:00:00,0.0,1.0525537538528512e-06,-0.83,0.10666666666666667,2.652390273901673,323.1432616029905
2021-06-13 09:30:00,0.0,9.71955312364002e-07,-0.9,0.10666666666666667,3.332800733542449,406.03832320856674
2021-06-13 10:00:00,0.0,0.0206133593071422,-1.05,0.10666666666666667,4.532021564572695,552.1405520300136
2021-06-13 10:30:00,0.0,0.0206354410182332,-1.27,0.10666666666666667,5.932542280674278,722.7673397228714
2021-06-13 11:00:00,0.0,0.6959317737084912,-1.36,0.106,5.704369673530518,694.9688512400917
2021-06-13 11:30:00,0.0,0.6959590670312759,-1.31,0.106,5.167281585702989,629.53489222719
2021-06-13 12:00:00,0.0,0.286051342004835,-1.24,0.10533333333333333,4.552975022857062,554.6933320332039
2021-06-13 12:30:00,0.0,0.2861263562952752,-1.26,0.10533333333333333,5.93679620896993,723.2855999041154
2021-06-13 13:00:00,0.0,0.4417284447577633,-1.38,0.10466666666666667,5.976307704964549,728.099323514907
2021-06-13 13:30:00,0.0,0.4413464884182484,-1.4,0.10466666666666667,6.347468090786025,773.3181507864108
2021-06-13 14:00:00,0.0,0.9881819948455642,-1.6,0.103,6.719854681372394,818.6863677653868
2021-06-13 14:30:00,0.0,0.9892698587419636,-1.56,0.103,5.79835383913832,706.419032652824
2021-06-13 15:00:00,0.0,1.408225258856753,-1.48,0.10133333333333333,6.043826328496364,736.3251824473938
2021-06-13 15:30:00,0.0,1.4086950622920946,-1.5,0.10133333333333333,6.623512817401672,806.9489456903859
2021-06-13 16:00:00,0.0,1.1563533515352888,-1.57,0.09899999999999999,6.093741913423012,742.4064462330173
2021-06-13 16:30:00,0.0,1.157849496636365,-1.59,0.09899999999999999,6.132113250442672,747.0812631777956
2021-06-13 17:00:00,0.0,0.9228125822463646,-1.47,0.09733333333333333,6.221110161291298,757.9238425399614
2021-06-13 17:30:00,0.0,0.923022317464405,-1.41,0.09733333333333333,6.305325408385266,768.183867201647
2021-06-13 18:00:00,0.0,0.7823991930197819,-1.3,0.09566666666666668,6.069388899370398,739.4394950764481
2021-06-13 18:30:00,0.0,0.7831902316546622,-1.24,0.09566666666666668,5.729825923688745,698.0702107139412
2021-06-13 19:00:00,0.0,0.3411396941088371,-1.24,0.09400000000000001,5.134759573893826,625.572704206328
2021-06-13 19:30:00,0.0,0.3413083828212332,-1.15,0.09400000000000001,5.03906459916257,613.9140932703945
2021-06-13 20:00:00,0.0,0.1380710018768168,-1.11,0.09333333333333334,4.314336397604577,525.6197584843512
2021-06-13 20:30:00,0.0,0.1379461810291432,-1.02,0.09333333333333334,4.817339016024728,586.9010519314247
2021-06-13 21:00:00,0.0,0.0005767896119328,-0.84,0.09366666666666668,3.871212907294433,471.6335968848801
2021-06-13 21:30:00,0.0,0.0006106956734373,-0.75,0.09366666666666668,2.8807165782373,350.96047516268203
2021-06-13 22:00:00,0.0,0.000664052075766,-0.67,0.09533333333333334,2.140270106563328,260.75116839004545
2021-06-13 22:30:00,0.0,0.0006993421504062,-0.62,0.09533333333333334,1.6341578869370639,199.09102923315493
2021-06-13 23:00:00,0.0,0.0007345207168619,-0.59,0.09666666666666668,1.579325559544914,192.4107539776142
2021-06-13 23:30:00,0.0,0.0007542662454147,-0.57,0.09666666666666668,0.8819708166422321,107.45135402309552
2021-06-14 00:00:00,0.0,0.0005137348261553,-0.57,0.09733333333333334,0.8100473658087018,98.68885073812424
2021-06-14 00:30:00,0.0,0.0005205696800744,-0.57,0.09733333333333334,0.6874108873563988,83.74793045632593
2021-06-14 01:00:00,0.0,0.0005386643563552,-0.57,0.09733333333333334,0.4709745831288474,57.37928706113424
2021-06-14 01:30:00,0.0,0.001101293964259,-0.58,0.09733333333333334,0.31699644669839794,38.619982402512846
2021-06-14 02:00:00,0.0,1.105281630411736e-06,-0.59,0.09800000000000002,0.41847441019914927,50.98314042986642
2021-06-14 02:30:00,0.0,1.1076327489782574e-06,-0.57,0.09800000000000002,-0.15418471884307505,-18.784472792912364
2021-06-14 03:00:00,0.0,1.142445806357127e-06,-0.56,0.09800000000000002,0.00767757387355685,0.9353662193345224
2021-06-14 03:30:00,0.0,1.1092344660101964e-06,-0.58,0.09800000000000002,0.397826692379858,48.46760908199687
2021-06-14 04:00:00,0.0,0.0009913388842385,-0.51,0.09800000000000002,0.4344020293975719,52.92361761679924
2021-06-14 04:30:00,0.0,0.0010535216184766,-0.49,0.09800000000000002,0.23260938948863716,28.339025948948677
2021-06-14 05:00:00,0.0,0.0010841910742306,-0.48,0.09833333333333334,-0.34452760885328,-41.974130403275424
2021-06-14 05:30:00,0.0,0.0017281117046267,-0.48,0.09833333333333334,0.33528782650740824,40.84843882118609
2021-06-14 06:00:00,0.0,0.0011969213631205,-0.46,0.09900000000000002,0.7227886911123124,88.05804236049146
2021-06-14 06:30:00,0.0,0.0011686640770647,-0.5,0.09900000000000002,0.6001380172356046,73.11539263646621
2021-06-14 07:00:00,0.0,0.0011808104591049,-0.53,0.09900000000000002,0.6083940581709446,74.12123405506301
2021-06-14 07:30:00,0.0,0.0005829174307058,-0.54,0.09900000000000002,0.7811586318507653,95.16930845710972
2021-06-14 08:00:00,0.0,0.0005701718045783,-0.54,0.09900000000000002,0.8778441876161439,106.94860283446516
2021-06-14 08:30:00,0.0,1.068472681492762e-06,-0.59,0.09900000000000002,1.0252163775848446,124.9030986734236
2021-06-14 09:00:00,0.0,9.30490103371741e-07,-0.68,0.09900000000000002,1.747962422334509,212.9559453864807
2021-06-14 09:30:00,0.0,8.741631682921321e-07,-0.72,0.09900000000000002,2.53062665430416,308.30868255612705
2021-06-14 10:00:00,0.0,7.763591188672744e-07,-0.8,0.09900000000000002,4.006431658416419,488.1074275640909
2021-06-14 10:30:00,0.0,6.087708826718891e-07,-1.0,0.09900000000000002,4.945867714756554,602.5598270847113
2021-06-14 11:00:00,0.0,1.1070763350738495,-1.22,0.09900000000000002,5.33609614970685,650.1017331461356
2021-06-14 11:30:00,0.0,1.1087566239126114,-1.28,0.09900000000000002,5.520341390661008,672.548508299317
2021-06-14 12:00:00,0.0,1.1914065062963213,-1.6,0.09800000000000002,5.432097764297338,661.7977023114462
2021-06-14 12:30:00,0.0,1.1906222131358926,-1.57,0.09800000000000002,5.87908337032333,716.2543891882068
2021-06-14 13:00:00,0.0,1.2523053075033783,-1.45,0.09700000000000002,5.623808709962848,685.154031459878
2021-06-14 13:30:00,0.0,1.251287841738269,-1.32,0.09700000000000002,5.637734853029245,686.850666882012
2021-06-14 14:00:00,0.0,1.234103998371912,-1.41,0.09533333333333334,5.417600371399369,660.0314709721575
2021-06-14 14:30:00,0.0,1.2330580722115052,-1.48,0.09533333333333334,5.469560308867924,666.3618001968902
2021-06-14 15:00:00,0.0,0.6185236817683344,-1.35,0.09433333333333334,5.396462555546033,657.4562305087837
2021-06-14 15:30:00,0.0,0.6188253089306172,-1.25,0.09433333333333334,4.959691358305446,604.2439748919097
2021-06-14 16:00:00,0.0,0.1284431050871422,-1.29,0.09366666666666668,4.2988031594695695,523.7273291222051
2021-06-14 16:30:00,0.0,0.1284219501961761,-1.34,0.09366666666666668,5.178727179141796,630.929319899162
2021-06-14 17:00:00,0.0,0.1501354139095827,-1.22,0.09300000000000001,4.057100163409625,494.280420326565
2021-06-14 17:30:00,0.0,0.1501280320615741,-1.26,0.09300000000000001,4.93565147583478,601.3151728575484
2021-06-14 18:00:00,0.0,0.353592992784433,-1.33,0.09166666666666667,5.11308442051319,622.9319993944903
2021-06-14 18:30:00,0.0,0.3532714208604952,-1.42,0.09166666666666667,4.936252402025171,601.3883842740795
2021-06-14 19:00:00,0.0,0.4765185680927212,-1.43,0.09066666666666667,4.973516932447339,605.9283579051129
2021-06-14 19:30:00,0.0,0.4765810003449836,-1.47,0.09066666666666667,4.498504279384734,548.0571088948587
2021-06-14 20:00:00,0.0,0.0109508957339731,-1.45,0.09033333333333333,3.397477478478252,413.9179533346704
2021-06-14 20:30:00,0.0,0.0108069552155345,-1.41,0.09033333333333333,3.3304277514258103,405.7492205118628
2021-06-14 21:00:00,0.0,5.283493952361873e-07,-1.43,0.09000000000000001,3.5785918204772456,435.9832880527557
2021-06-14 21:30:00,0.0,5.126948926003424e-07,-1.39,0.09000000000000001,2.1154823369909583,257.7312505497888
2021-06-14 22:00:00,0.0,0.0003080971699487,-1.33,0.09133333333333334,1.5622280155798536,190.3277437296001
2021-06-14 22:30:00,0.0,0.0003414868019222,-1.28,0.09133333333333334,1.3641515360308885,166.19589545746177
2021-06-14 23:00:00,0.0,0.0003514686139328,-1.18,0.09200000000000001,1.8948189388185286,230.8476162281521
2021-06-14 23:30:00,0.0,7.072833666531322e-07,-1.14,0.09200000000000001,1.3853726642130504,168.7812859420949
2021-06-15 00:00:00,0.0,2.870070879772316e-07,-1.1,0.09233333333333334,0.2898529099745773,35.31305918134094
2021-06-15 00:30:00,0.0,3.0734102177927205e-07,-1.08,0.09233333333333334,1.260406644491367,153.55655540385231
2021-06-15 01:00:00,0.0,3.50769972885268e-07,-1.05,0.09266666666666667,0.232019205921925,28.267123316606675
2021-06-15 01:30:00,0.0,0.0002192911381931,-1.02,0.09266666666666667,0.7953083278188652,96.8931795445634
2021-06-15 02:00:00,0.0,0.0005094908448453,-1.0,0.09333333333333334,0.1948357615411081,23.73702847608548
2021-06-15 02:30:00,0.0,0.0010743409588371,-0.96,0.09333333333333334,0.5789076871222141,70.52888107168904
2021-06-15 03:00:00,0.0,0.0008385032297065,-0.91,0.09300000000000001,0.69625549489339,84.82547751085404
2021-06-15 03:30:00,0.0,0.0002793450249045,-0.93,0.09300000000000001,0.2992943447550595,36.463318273751575
2021-06-15 04:00:00,0.0,0.0002763551606295,-0.9,0.09300000000000001,0.7953083278188652,96.8931795445634
2021-06-15 04:30:00,0.0,0.0005829640675608,-0.92,0.09300000000000001,0.16237092507634315,19.78180618249749
2021-06-15 05:00:00,0.0,0.0002986297004881,-0.91,0.09300000000000001,-0.14650301672110524,-17.84860362509775
2021-06-15 05:30:00,0.0,0.0002606059372426,-0.9,0.09300000000000001,0.6661833864935054,81.16176358186169
2021-06-15 06:00:00,0.0,0.0005536744119174,-0.9,0.09333333333333334,0.5671127341113127,69.0918905865784
2021-06-15 06:30:00,0.0,0.0002447750204484,-0.82,0.09333333333333334,1.5421830163481773,187.88564216774168
2021-06-15 07:00:00,0.0,0.0656021623927624,-0.81,0.09300000000000001,2.068862033999084,252.05145413598532
2021-06-15 07:30:00,0.0,0.0656705197784353,-0.85,0.09300000000000001,2.4916270237279066,303.55732000223566
2021-06-15 08:00:00,0.0,0.0001837953520866,-0.89,0.09300000000000001,1.939060868023753,236.23765307290145
2021-06-15 08:30:00,3.8,0.000199309438005,-0.96,0.09300000000000001,1.460238337738748,177.90224305132588
2021-06-15 09:00:00,1.0,3.2139325257238906e-07,-0.98,0.17933333333333334,0.5293672620688885,64.49332337475127
2021-06-15 09:30:00,1.2,3.118053045494778e-07,-0.94,0.17933333333333334,0.5535482435526135,67.43931563776695
2021-06-15 10:00:00,1.0,0.0001766706568507,-0.95,0.253,0.6443655587567406,78.50367661580621
2021-06-15 10:30:00,0.2,0.0001768599937813,-0.91,0.253,0.9810061127555804,119.51691953009366
2021-06-15 11:00:00,0.4,0.1119265537230378,-0.89,0.254,1.414257399071612,172.300341008981
2021-06-15 11:30:00,0.0,0.1119754446578358,-0.87,0.254,2.9061665149497524,354.0610654633523
2021-06-15 12:00:00,0.0,1.158819202608938,-0.56,0.24733333333333332,4.645817267140213,566.0043920711624
2021-06-15 12:30:00,0.0,1.159286890582125,-0.7,0.24733333333333332,5.52457447484033,673.0642290217933
2021-06-15 13:00:00,0.0,1.4147920573563402,-0.82,0.24333333333333332,7.159679635332397,872.2706655044793
2021-06-15 13:30:00,0.0,1.4122391165863477,-0.95,0.24333333333333332,6.927712940203163,844.0099396283197
2021-06-15 14:00:00,0.0,0.7277018415456414,-1.07,0.24033333333333332,6.569568698183932,800.3768816921724
2021-06-15 14:30:00,0.0,0.7303261663383854,-1.0,0.24033333333333332,6.18208521321735,753.1693955309422
2021-06-15 15:00:00,0.0,0.9097656518231764,-1.1,0.2356666666666667,6.238189805385928,760.0046720295214
2021-06-15 15:30:00,0.0,0.911727957184332,-1.06,0.2356666666666667,7.077536738089483,862.2631172210405
2021-06-15 16:00:00,0.0,1.0257447038700216,-1.09,0.23033333333333336,7.068278790265288,861.1352125212318
2021-06-15 16:30:00,0.0,1.021291200291787,-1.39,0.23033333333333336,5.331268576083426,649.5135852021277
2021-06-15 17:00:00,0.0,0.0004915770688535,-1.35,0.22966666666666669,4.041003297378658,492.3193236350207
2021-06-15 17:30:00,0.0,0.0002509441737247,-1.23,0.22966666666666669,3.645747246316955,444.1648982606153
2021-06-15 18:00:00,1.8,0.0220024581735122,-1.22,0.23933333333333331,2.0310976532686094,247.45058326048192
2021-06-15 18:30:00,0.0,0.0215840648567998,-1.1,0.23933333333333331,1.895998671800316,230.99134423353144
2021-06-15 19:00:00,0.0,0.0002549456991497,-1.09,0.24833333333333332,2.4331379316214714,296.4315375797007
2021-06-15 19:30:00,0.2,0.0002390276145385,-1.04,0.24833333333333332,2.8706558198431784,349.7347632779473
2021-06-15 20:00:00,0.0,0.0005652797175209,-1.03,0.24466666666666667,3.37789378299189,411.5320528523881
2021-06-15 20:30:00,0.4,0.0013382698047479,-1.07,0.24466666666666667,1.7515006955182468,213.3870166161884
2021-06-15 21:00:00,0.4,0.0006794555694688,-1.01,0.246,1.5156534927715377,184.6535247596507
2021-06-15 21:30:00,0.0,6.994128899038412e-07,-0.98,0.246,2.466811976775166,300.53407893245736
2021-06-15 22:00:00,0.0,7.489967676108566e-07,-0.93,0.24666666666666667,1.3670989004428746,166.554975702399
2021-06-15 22:30:00,0.0,0.0003951339705575,-0.91,0.24666666666666667,1.1142240642051346,135.74699085822945
2021-06-15 23:00:00,0.0,7.674412544559454e-07,-0.91,0.24533333333333332,1.6624599084894345,202.53909177673304
2021-06-15 23:30:00,0.0,0.0003923232958694,-0.88,0.24533333333333332,0.9196993637925472,112.04785925901656
2021-06-16 00:00:00,0.0,4.97399124592342e-07,-0.89,0.24433333333333332,1.1189396454257285,136.32149465994
2021-06-16 00:30:00,0.0,0.0002482975213916,-0.87,0.24433333333333332,1.0093007921201154,122.96408756785642
2021-06-16 01:00:00,0.0,4.997504350868298e-07,-0.85,0.24333333333333332,0.890224032366688,108.45685124352931
2021-06-16 01:30:00,0.0,0.0002586415841187,-0.87,0.24333333333333332,0.9515320145229608,115.92606175572652
2021-06-16 02:00:00,0.0,0.0005425191713903,-0.86,0.242,0.7929500603108374,96.60586954279827
2021-06-16 02:30:00,0.0,0.0002703962825195,-0.87,0.242,0.6349306036024772,77.35420694249838
2021-06-16 03:00:00,0.0,5.699516665009773e-07,-0.83,0.24133333333333332,1.1649164092645985,141.9228880789364
2021-06-16 03:30:00,0.0,0.0006029994646677,-0.85,0.24133333333333332,0.857800352901423,104.50664314682898
2021-06-16 04:00:00,0.0,0.000620844239923,-0.88,0.24,0.6048557683263814,73.69016079555095
2021-06-16 04:30:00,0.0,0.0006056134907321,-0.87,0.24,0.5093139369543624,62.05020746256656
2021-06-16 05:00:00,0.0,0.0003133986762204,-0.82,0.23966666666666667,0.662645407538745,80.73072819835372
2021-06-16 05:30:00,0.0,0.0009643366551818,-0.81,0.23966666666666667,0.9456371306619432,115.20788237753948
2021-06-16 06:00:00,0.0,0.0006556000778807,-0.81,0.2383333333333333,0.8330398201700876,101.4900435971475
2021-06-16 06:30:00,0.0,0.0012676714117787,-0.82,0.2383333333333333,1.0269847690099025,125.1185435038872
2021-06-16 07:00:00,0.0,0.000623376900623,-0.82,0.2376666666666667,1.999826596628238,243.64080031263657
2021-06-16 07:30:00,0.0,0.0006476321377217,-0.82,0.2376666666666667,2.663623878861997,324.5118625144615
2021-06-16 08:00:00,0.0,0.0459821157270337,-0.81,0.23633333333333337,3.5168113129864205,428.4565093239579
2021-06-16 08:30:00,0.0,0.0459810612063857,-0.82,0.23633333333333337,3.814663821061575,464.7441672463548
2021-06-16 09:00:00,0.0,0.0737702188498466,-0.82,0.23500000000000001,3.889075378251002,473.80979892497567
2021-06-16 09:30:00,0.0,0.0736474441266173,-0.83,0.23500000000000001,4.396218710785277,535.5955595605204
2021-06-16 10:00:00,0.0,0.1006042470328173,-0.83,0.238,4.65660412222138,567.3185650145881
2021-06-16 10:30:00,0.0,0.1006606634585192,-0.84,0.238,5.565101543834132,678.0016808691801
2021-06-16 11:00:00,0.0,1.3700425161463592,-0.76,0.2383333333333333,5.439951503995418,662.7545309828488
2021-06-16 11:30:00,0.0,1.3700905332671498,-0.83,0.2383333333333333,5.386197414585781,656.2056184991752
2021-06-16 12:00:00,0.0,0.2156210614564848,-0.91,0.2363333333333333,5.471977791470642,666.6563244306717
2021-06-16 12:30:00,0.0,0.2159504575611412,-0.91,0.2363333333333333,5.067943619101222,617.432452083084
2021-06-16 13:00:00,0.0,0.1255298024401092,-0.98,0.23433333333333337,5.0095927852882,610.3235138015929
2021-06-16 13:30:00,0.0,0.1254833019459468,-0.88,0.23433333333333337,4.721947900561444,575.279460462757
2021-06-16 14:00:00,0.0,0.9593384201060896,-0.9,0.232,5.55481676752465,676.748676666064
2021-06-16 14:30:00,0.0,0.9561897715743346,-0.85,0.232,5.826873266916703,709.8935820063024
2021-06-16 15:00:00,0.0,0.9372570087779312,-0.87,0.22833333333333336,6.247341181057621,761.1195929413506
2021-06-16 15:30:00,0.0,0.9391981770500716,-0.91,0.22833333333333336,6.570181473912664,800.4515367493719
2021-06-16 16:00:00,0.0,0.694799605117309,-0.92,0.223,6.06330182245466,738.6979006333022
2021-06-16 16:30:00,0.0,0.6949874055153283,-0.95,0.223,6.84277303615301,833.6616293117404
2021-06-16 17:00:00,0.0,0.2365952002893939,-1.02,0.22066666666666668,5.74862001481075,700.3599129360409
2021-06-16 17:30:00,0.0,0.2366402968963091,-1.03,0.22066666666666668,5.819590774112709,709.0063488941777
2021-06-16 18:00:00,0.0,0.6749232391484282,-1.11,0.21833333333333335,6.342580775572072,772.7227244668912
2021-06-16 18:30:00,0.0,0.6739889033970905,-1.18,0.21833333333333335,5.914313694304414,720.546533489366
2021-06-16 19:00:00,0.0,0.2252949337426637,-1.12,0.21666666666666667,5.97326766917102,727.728953026304
2021-06-16 19:30:00,0.0,0.2250231909370332,-1.13,0.21666666666666667,6.05904114799624,738.178818560551
2021-06-16 20:00:00,0.0,0.1375938801514165,-1.13,0.215,5.784401105474442,704.7191576725893
2021-06-16 20:30:00,0.0,0.1375659551546185,-1.12,0.215,5.404917082983818,658.486253729137
2021-06-16 21:00:00,0.0,0.0012290782653142,-1.14,0.215,4.538007860729996,552.8698682562966
2021-06-16 21:30:00,0.0,0.001580510595241,-1.11,0.215,4.008815612505588,488.39786698677534
2021-06-16 22:00:00,0.0,0.0009617968073712,-1.06,0.21466666666666667,3.1501760720865164,383.7889848164445
2021-06-16 22:30:00,0.0,0.0012833710328672,-1.06,0.21466666666666667,2.739316651412706,333.73358589449384
2021-06-16 23:00:00,0.0,0.0009669629080534,-0.95,0.21466666666666667,1.9815370215088595,241.41256376103925
2021-06-16 23:30:00,0.0,0.001314260479716,-0.94,0.21466666666666667,2.069452130131548,252.12334611612863
2021-06-17 00:00:00,0.0,0.0018431665560459,-0.93,0.214,1.6577428315442952,201.9644057494606
2021-06-17 00:30:00,0.0,0.0018462168034101,-0.91,0.214,1.464954420648106,178.4768079742617
2021-06-17 01:00:00,0.0,0.0009467228739927,-0.92,0.21333333333333335,1.2197347673595873,148.60146144155007
2021-06-17 01:30:00,0.0,0.0005156869597002,-0.92,0.21333333333333335,0.7298640561198458,88.92004089368726
2021-06-17 02:00:00,0.0,0.0009930625348134,-0.89,0.213,0.8076891350478619,98.40154521330442
2021-06-17 02:30:00,0.0,0.0010540797117323,-0.89,0.213,0.7788003277181357,94.88199399333408
2021-06-17 03:00:00,0.0,0.0011456551062427,-0.94,0.21266666666666667,0.6915383841488575,84.25078736576899
2021-06-17 03:30:00,0.0,0.0016785962102989,-0.89,0.21266666666666667,0.4574076615457481,55.726415938278784
2021-06-17 04:00:00,0.0,0.0011350684808506,-0.89,0.21233333333333335,0.4196542521932029,51.12688171631513
2021-06-17 04:30:00,0.0,0.000996763161578,-0.85,0.21233333333333335,0.5629844445482525,68.58893709312946
2021-06-17 05:00:00,0.0,0.0005042062847988,-0.83,0.21166666666666667,0.777031595530646,94.66650764745523
2021-06-17 05:30:00,0.0,0.0009661218897224,-0.8,0.21166666666666667,0.6526210352088736,79.50944926287022
2021-06-17 06:00:00,0.0,0.0010078779810168,-0.82,0.21133333333333335,1.261585544144312,153.7001818839762
2021-06-17 06:30:00,0.0,0.0004777154723253,-0.82,0.21133333333333335,1.6718941527497264,203.6884748411437
2021-06-17 07:00:00,0.0,0.0004666359402604,-0.84,0.21066666666666667,2.1686010041396653,264.2027489274341
2021-06-17 07:30:00,0.0,0.0004611949414435,-0.83,0.21066666666666667,2.4981265723311012,304.34916626831847
2021-06-17 08:00:00,0.0,0.0004504924025635,-0.85,0.21,2.9920091719744484,364.5193590442672
2021-06-17 08:30:00,0.0,0.0009011015393803,-0.82,0.21,3.50018231298808,426.4305822386669
2021-06-17 09:00:00,0.0,0.0008932605045421,-0.83,0.209,3.674877177543605,447.7138258371758
2021-06-17 09:30:00,0.0,0.0004293524509468,-0.84,0.209,4.065447485315449,495.2973825937092
2021-06-17 10:00:00,0.0,0.0004145734152903,-0.84,0.20766666666666667,5.083590027551123,619.3386690936886
2021-06-17 10:30:00,0.0,0.0007870494825967,-0.84,0.20766666666666667,6.014013752648368,732.6930876191554
2021-06-17 11:00:00,0.0,0.7169454915581079,-0.75,0.207,6.248561447193096,761.2682591398813
2021-06-17 11:30:00,0.0,0.7157710842699821,-0.83,0.207,6.319981065041759,769.9693799670615
2021-06-17 12:00:00,0.0,0.8541474068923315,-0.72,0.20533333333333334,6.640071940288782,808.9663595799168
2021-06-17 12:30:00,0.0,0.8542823389301348,-0.77,0.20533333333333334,6.562215792520581,799.4810701135773
2021-06-17 13:00:00,0.0,1.0577157391690255,-0.82,0.20333333333333334,6.713714377389286,817.9382886173598
2021-06-17 13:30:00,0.0,1.0551600629386195,-0.94,0.20333333333333334,6.332807096650596,771.5319877507969
2021-06-17 14:00:00,0.0,1.288501113803847,-1.03,0.19999999999999998,6.779443273265746,825.9461033058968
2021-06-17 14:30:00,0.0,1.2868792464254866,-0.95,0.19999999999999998,6.667678965814266,812.3297500881841
2021-06-17 15:00:00,0.0,1.237044682670279,-1.05,0.19666666666666666,6.697138204574538,815.918797518724
2021-06-17 15:30:00,0.0,1.2371436160999314,-1.15,0.19666666666666666,6.599600799816938,804.0357215582252
2021-06-17 16:00:00,0.0,0.3759256827449012,-0.99,0.19400000000000003,7.279678869861152,886.8902878191259
2021-06-17 16:30:00,0.0,0.3760558829914968,-1.05,0.19400000000000003,7.368272162892473,897.6836940338825
2021-06-17 17:00:00,0.0,1.0359081772930647,-1.06,0.19266666666666668,7.210374456897042,878.4468644401977
2021-06-17 17:30:00,0.0,1.036345626457328,-1.04,0.19266666666666668,6.812638146368373,829.9902666661784
2021-06-17 18:00:00,0.0,0.6857370697781783,-1.21,0.19033333333333333,6.63639180575147,808.5180052448757
2021-06-17 18:30:00,0.0,0.6858151169580177,-1.29,0.19033333333333333,6.430601275406729,783.4463467348377
2021-06-17 19:00:00,0.0,0.4173686273938661,-1.28,0.18866666666666668,6.437329338349588,784.2660331230053
2021-06-17 19:30:00,0.0,0.4171217600462137,-1.34,0.18866666666666668,5.846903445640176,712.3338779713728
2021-06-17 20:00:00,0.0,0.0006426932662024,-1.28,0.18933333333333335,5.011998313999152,610.6165816812279
2021-06-17 20:30:00,0.0,0.0006287591464737,-1.2,0.18933333333333335,5.10826838872612,622.3452576035214
2021-06-17 21:00:00,0.0,0.0003313558312562,-1.21,0.19000000000000003,4.870772673188615,593.4109258459882
2021-06-17 21:30:00,0.0,0.0003464043969743,-1.23,0.19000000000000003,3.4004449088483457,414.2794782346096
2021-06-17 22:00:00,0.0,7.328311546939145e-07,-1.19,0.19033333333333333,2.807342996371229,342.0213010173861
2021-06-17 22:30:00,0.0,8.128254634578203e-07,-1.19,0.19033333333333333,2.522944462174048,307.37275369014856
2021-06-17 23:00:00,0.0,8.109916700634249e-07,-1.07,0.19099999999999998,1.663049545212735,202.61092778661552
2021-06-17 23:30:00,0.0,7.754631164728708e-07,-1.1,0.19099999999999998,1.337625449439079,162.9641967805428
2021-06-18 00:00:00,0.0,9.522624816321892e-07,-1.11,0.19099999999999998,1.4077730255831646,171.5103435417431
2021-06-18 00:30:00,0.0,9.211271751390624e-07,-1.11,0.19099999999999998,0.5800871695059373,70.67257854646485
2021-06-18 01:00:00,0.0,9.863221597908831e-07,-1.07,0.19133333333333336,0.7746732804672315,94.37919185197156
2021-06-18 01:30:00,0.0,1.0607649180380825e-06,-1.03,0.19133333333333336,0.904961781498312,110.25236541425282
2021-06-18 02:00:00,0.0,0.0005450782148732,-1.03,0.19133333333333336,0.6490829862545872,79.07840535125258
2021-06-18 02:30:00,0.0,1.119777968135042e-06,-0.99,0.19133333333333336,0.5494198567833596,66.93635030159382
2021-06-18 03:00:00,0.0,0.0005895472029398,-0.95,0.19099999999999998,0.6980244036564165,85.04098536910058
2021-06-18 03:30:00,0.0,0.0005890484139321,-0.94,0.19099999999999998,0.5907024066466954,71.96584311092424
2021-06-18 04:00:00,0.0,1.247024372697513e-06,-0.91,0.19133333333333336,0.5859845465619832,71.39106167300339
2021-06-18 04:30:00,0.0,1.2533755419880625e-06,-0.93,0.19133333333333336,0.8465992304074187,103.14199960551376
2021-06-18 05:00:00,0.0,0.0006320453326871,-0.9,0.19133333333333336,0.0265754003500233,3.237706619576508
2021-06-18 05:30:00,0.0,0.0006397713872795,-0.9,0.19133333333333336,0.4621266325400568,56.301332719385705
2021-06-18 06:00:00,0.0,1.3498514579753557e-06,-0.88,0.19133333333333336,0.538214083734227,65.57114017866836
2021-06-18 06:30:00,0.0,1.3223148548406926e-06,-0.86,0.19133333333333336,0.2697891234013396,32.868668739565905
2021-06-18 07:00:00,0.0,0.0006383837289455,-0.85,0.19133333333333336,0.5045953989295718,61.47534343055303
2021-06-18 07:30:00,0.0,1.2534501577019954e-06,-0.83,0.19133333333333336,0.4579975353700401,55.79828083440343
